visit_date,name,dob,Theft_occured
15/11/2016,Cynthia Allen,29/08/1996,0
15/11/2016,Leroy Gennaro,30/08/1996,0
15/11/2016,Ruth Vise,1/09/1996,0
15/11/2016,Maude Faulkner,2/09/1996,0
15/11/2016,Michael Walden,3/09/1996,0
15/11/2016,Janet Greene,6/09/1996,0
15/11/2016,Arthur Freund,7/09/1996,0
15/11/2016,Lucy Watson,11/09/1996,0
15/11/2016,Rogelio Garrett,16/09/1996,0
15/11/2016,Brittany Calvert,18/09/1996,0
15/11/2016,Lisa Clark,22/09/1996,0
15/11/2016,Woodrow Johnston,28/09/1996,0
15/11/2016,George Andrews,29/09/1996,0
15/11/2016,Justin Godoy,30/09/1996,0
15/11/2016,Jenni Ager,1/10/1996,0
15/11/2016,Sanford Huffman,2/10/1996,0
15/11/2016,Charles Ramos,7/10/1996,0
15/11/2016,Michael Denton,13/10/1996,0
15/11/2016,Geraldine Fried,27/10/1996,0
15/11/2016,Alan Shoemake,28/10/1996,0
15/11/2016,Craig Burks,4/11/1996,0
15/11/2016,Martha Fitzpatrick,4/11/1996,0
15/11/2016,Willie Gould,8/11/1996,0
15/11/2016,Evalyn Kenney,14/11/1996,0
15/11/2016,Christine Victoria,26/11/1996,0
15/11/2016,James Scott,29/11/1996,0
15/11/2016,Kim Redding,3/12/1996,0
15/11/2016,Owen Wessel,4/12/1996,0
15/11/2016,Marcus Cox,5/12/1996,0
15/11/2016,Mario Heilmann,30/12/1996,0
15/11/2016,Homer Castro,10/01/1997,0
15/11/2016,Janine Saur,11/01/1997,0
15/11/2016,Mohammad Simonds,12/01/1997,0
15/11/2016,Clyde Bradley,15/01/1997,0
15/11/2016,Jeanette Kiser,16/01/1997,0
15/11/2016,Gerald Butts,17/01/1997,0
15/11/2016,Linda Vasquez,28/01/1997,0
15/11/2016,Michael Hill,16/02/1997,0
15/11/2016,Lewis Rustrian,25/02/1997,0
15/11/2016,Katrina Beasley,6/03/1997,0
15/11/2016,Bryant Ahearn,8/03/1997,0
15/11/2016,Thomas Kim,19/03/1997,0
15/11/2016,Mark Powers,23/03/1997,0
15/11/2016,Joan Gatewood,29/03/1997,0
15/11/2016,Shirley Saucedo,2/04/1997,0
15/11/2016,Keith Bowers,6/04/1997,0
15/11/2016,Melissa Balser,11/04/1997,0
15/11/2016,Dwight Roland,12/04/1997,0
15/11/2016,Adrienne Raney,16/04/1997,0
15/11/2016,Donna Riess,1/05/1997,0
15/11/2016,April King,2/05/1997,0
15/11/2016,Andres Burns,6/05/1997,0
15/11/2016,Evelyn Garcia,11/05/1997,0
15/11/2016,Charles Crandall,12/05/1997,0
15/11/2016,Shirley Hatfield,12/05/1997,0
15/11/2016,Leonard Poole,14/05/1997,0
15/11/2016,Kayla Coggins,17/05/1997,0
15/11/2016,Lisa Gustavson,22/05/1997,0
15/11/2016,James Faulkner,23/05/1997,0
15/11/2016,Ada Tejeda,24/05/1997,0
15/11/2016,James Koval,27/05/1997,0
15/11/2016,Polly Mujalli,28/05/1997,0
15/11/2016,Joseph Franklin,8/06/1997,0
15/11/2016,German Gallian,12/06/1997,0
15/11/2016,Benjamin Collins,25/06/1997,0
15/11/2016,Morris Thompson,18/07/1997,0
15/11/2016,Frank Figueroa,23/07/1997,0
15/11/2016,Laura Ortiz,23/07/1997,0
15/11/2016,Olin Holladay,25/07/1997,0
15/11/2016,Lucia Burkett,30/07/1997,0
15/11/2016,Barbara Grams,3/08/1997,0
15/11/2016,Raymond Shannon,6/08/1997,0
15/11/2016,Jerome May,4/09/1997,0
15/11/2016,Sharon Barton,8/09/1997,0
15/11/2016,Jesse Mcclung,13/09/1997,0
15/11/2016,Melissa Cashman,16/09/1997,0
15/11/2016,Barry Lynn,24/09/1997,0
15/11/2016,Robert Parker,1/10/1997,0
15/11/2016,Daniel Guzman,4/10/1997,0
15/11/2016,Jessica Flynn,4/10/1997,0
15/11/2016,Lisa Sing,23/10/1997,0
15/11/2016,Ana Coleman,5/11/1997,0
15/11/2016,Stephanie Dolphin,8/11/1997,0
15/11/2016,Barbara Perez,29/11/1997,0
16/11/2016,James Borders,31/12/1990,0
16/11/2016,Spencer Spencer,13/10/1991,0
16/11/2016,Steven Estevez,13/01/1992,0
16/11/2016,Frances Bateman,6/05/1992,0
16/11/2016,Stacy Judd,2/06/1992,0
16/11/2016,Melvin Jones,8/07/1992,0
16/11/2016,Simon Hendricks,23/09/1992,0
16/11/2016,Pablo Weidler,27/09/1992,0
16/11/2016,Shirley Laswell,14/11/1992,0
16/11/2016,Robert Williams,2/04/1993,0
16/11/2016,Dale Kirkwood,22/05/1993,0
16/11/2016,Geraldine Arreola,27/05/1993,0
16/11/2016,Patricia Whitley,8/06/1993,0
16/11/2016,John Velis,17/06/1993,0
16/11/2016,Judith Sanders,26/08/1993,0
16/11/2016,Ray Martin,29/08/1993,0
16/11/2016,Chris Macmillan,1/09/1993,0
16/11/2016,James Schmid,31/10/1993,0
16/11/2016,Joaquin Gist,12/11/1993,0
16/11/2016,Karen Keeney,25/12/1993,0
16/11/2016,Jeffrey Lamb,14/01/1994,0
16/11/2016,Freda Shepardson,28/02/1994,0
16/11/2016,David Mccarthy,25/04/1994,0
16/11/2016,Nick Cropsey,4/05/1994,0
16/11/2016,William Nork,21/06/1994,0
16/11/2016,Debbie Mcneil,12/07/1994,0
16/11/2016,Tiffany Lee,17/07/1994,0
16/11/2016,Marylin Hughes,10/08/1994,0
16/11/2016,Tabitha Bower,21/08/1994,0
16/11/2016,Ruby Stott,31/08/1994,0
16/11/2016,James Gantt,10/09/1994,0
16/11/2016,Elease Dicus,24/09/1994,0
16/11/2016,Nancy Castle,16/11/1994,0
16/11/2016,Roberto Fitzgerald,23/11/1994,0
16/11/2016,Kirby Roberts,26/11/1994,0
16/11/2016,Earl Manson,1/12/1994,0
16/11/2016,Manuela Hines,6/12/1994,0
16/11/2016,Wai Houlahan,11/12/1994,0
16/11/2016,Aaron Nelson,12/12/1994,0
16/11/2016,Maurice Dyer,6/01/1995,0
16/11/2016,Brenda Mathis,15/01/1995,0
16/11/2016,John Thompson,17/01/1995,0
16/11/2016,Frances Netherton,8/02/1995,0
16/11/2016,Anna Morris,15/02/1995,0
16/11/2016,Samuel Zubiate,9/03/1995,0
16/11/2016,Leonard Russell,9/04/1995,0
16/11/2016,Nathaniel Irving,18/04/1995,0
16/11/2016,Arthur Moon,23/04/1995,0
16/11/2016,Lyle Hemenway,3/05/1995,0
16/11/2016,Zofia Treinen,6/05/1995,0
16/11/2016,Fredrick Acevedo,7/05/1995,0
16/11/2016,Nicholas Acosta,5/06/1995,0
16/11/2016,Anita Ullrich,16/06/1995,0
16/11/2016,Adrienne Ruck,13/07/1995,0
16/11/2016,Ronald Stovall,18/07/1995,0
16/11/2016,Margaret Magallanes,7/08/1995,0
16/11/2016,Thomas Conlon,7/08/1995,0
16/11/2016,Brenda Baker,16/08/1995,0
16/11/2016,Coleen Boender,5/09/1995,0
16/11/2016,Wendy Faison,10/09/1995,0
16/11/2016,Jeff Howell,13/09/1995,0
16/11/2016,Kathleen Benzi,15/09/1995,0
16/11/2016,Kenneth Caldeira,15/09/1995,0
16/11/2016,John Panchik,16/09/1995,0
16/11/2016,Cynthia Corbin,21/09/1995,0
16/11/2016,Cynthia Vanwinkle,27/09/1995,0
16/11/2016,Thaddeus Diaz,9/10/1995,0
16/11/2016,Edward Brown,11/10/1995,0
16/11/2016,Jose Byassee,24/10/1995,0
16/11/2016,Barbara Brahler,3/11/1995,0
16/11/2016,Denise Sullivan,14/11/1995,0
16/11/2016,Jerry Carroll,19/11/1995,0
16/11/2016,Karl Moore,19/11/1995,0
16/11/2016,Dawn Gandara,9/12/1995,0
16/11/2016,Michael Richardson,11/12/1995,0
16/11/2016,Hazel Jefferies,14/12/1995,0
16/11/2016,Vickie Leathers,15/12/1995,0
16/11/2016,Joseph Hirneise,18/12/1995,0
16/11/2016,Daniel Laster,31/12/1995,0
16/11/2016,Margaret Hickman,8/01/1996,0
16/11/2016,Steven Woodlin,25/01/1996,0
16/11/2016,Tristan Chen,1/02/1996,0
16/11/2016,Arlena Raven,11/02/1996,0
16/11/2016,Edgar Roth,19/02/1996,0
16/11/2016,Samantha Vazquez,19/02/1996,0
16/11/2016,Blanch Graven,26/02/1996,0
16/11/2016,Donna Hull,8/03/1996,0
16/11/2016,Janis Cook,13/03/1996,0
16/11/2016,Susan Brown,23/03/1996,0
16/11/2016,Jean Goldsmith,2/04/1996,0
16/11/2016,Cheryl Robinson,5/04/1996,0
16/11/2016,Sharleen Johnson,17/04/1996,0
16/11/2016,Jimmy Smiley,19/04/1996,0
16/11/2016,Freddie Longoria,20/04/1996,0
16/11/2016,Henry Torres,2/05/1996,0
16/11/2016,George Walters,4/05/1996,0
16/11/2016,Betty Young,15/05/1996,0
16/11/2016,Cynthia Dominquez,16/05/1996,0
16/11/2016,Roger Ballance,16/05/1996,0
16/11/2016,Michael Selfridge,22/05/1996,0
16/11/2016,Troy Gilmore,24/05/1996,0
16/11/2016,Ardis Haley,29/05/1996,0
16/11/2016,John Vildosola,29/05/1996,0
16/11/2016,Jennifer Savage,31/05/1996,0
16/11/2016,Sherry Stewart,7/06/1996,0
16/11/2016,Jason Villegas,8/06/1996,0
16/11/2016,Jennifer Gearhart,14/06/1996,0
16/11/2016,Lisa Hazelwood,14/06/1996,0
16/11/2016,Henry Brunson,21/06/1996,0
16/11/2016,Justin Achenbach,29/06/1996,0
16/11/2016,Felicia Preece,9/07/1996,0
16/11/2016,Mary Murray,17/07/1996,0
16/11/2016,Ruby Pace,24/07/1996,0
16/11/2016,Myra Segura,28/07/1996,0
16/11/2016,Charles Howard,30/07/1996,0
16/11/2016,Melanie Cooke,31/07/1996,0
16/11/2016,Joelle Grimaud,3/08/1996,0
16/11/2016,Debbie Kern,6/08/1996,0
16/11/2016,Leroy Smith,9/08/1996,0
16/11/2016,Lucia Davis,22/08/1996,0
16/11/2016,Leroy Gennaro,30/08/1996,0
16/11/2016,Sammy Fox,31/08/1996,0
16/11/2016,Janet Greene,6/09/1996,0
16/11/2016,Lucy Watson,11/09/1996,0
16/11/2016,Libby Locke,13/09/1996,0
16/11/2016,Brittany Calvert,18/09/1996,0
16/11/2016,Lisa Clark,22/09/1996,0
16/11/2016,Timothy Bembry,22/09/1996,0
16/11/2016,Earl Gafford,30/09/1996,0
16/11/2016,Justin Godoy,30/09/1996,0
16/11/2016,Benjamin Kave,1/10/1996,0
16/11/2016,Jenni Ager,1/10/1996,0
16/11/2016,Harry Duncan,7/10/1996,0
16/11/2016,Patrick Gaff,18/10/1996,0
16/11/2016,Geraldine Fried,27/10/1996,0
16/11/2016,Alan Shoemake,28/10/1996,0
16/11/2016,Martha Fitzpatrick,4/11/1996,0
16/11/2016,James Jensen,20/11/1996,0
16/11/2016,Christine Victoria,26/11/1996,0
16/11/2016,Suzanne Larson,2/12/1996,0
16/11/2016,Owen Wessel,4/12/1996,0
16/11/2016,Dan Saunders,6/12/1996,0
16/11/2016,Patrick Meehan,22/12/1996,0
16/11/2016,Ivan Sundby,23/12/1996,0
16/11/2016,Daniel Cortez,28/12/1996,0
16/11/2016,Gary Arnold,30/12/1996,0
16/11/2016,Mario Heilmann,30/12/1996,0
16/11/2016,Samuel Fierro,2/01/1997,0
16/11/2016,Gerry Jenkins,6/01/1997,0
16/11/2016,Earl Weber,24/01/1997,0
16/11/2016,Phillip Brown,8/02/1997,0
16/11/2016,Zenobia Yahna,19/02/1997,0
16/11/2016,Theresa Flannery,23/02/1997,0
16/11/2016,Lewis Rustrian,25/02/1997,0
16/11/2016,Shirley Walter,4/03/1997,0
16/11/2016,Carolyn Levins,6/03/1997,0
16/11/2016,Leslie Casey,7/03/1997,0
16/11/2016,Thomas Kim,19/03/1997,0
16/11/2016,Mark Powers,23/03/1997,0
16/11/2016,Joan Gatewood,29/03/1997,0
16/11/2016,Dean Jennings,30/03/1997,0
16/11/2016,Irma Tseng,6/04/1997,0
16/11/2016,Beulah Lindsey,10/04/1997,0
16/11/2016,Jeanette Stupar,10/04/1997,0
16/11/2016,Roger Williams,10/04/1997,0
16/11/2016,Melissa Balser,11/04/1997,0
16/11/2016,Dwight Roland,12/04/1997,0
16/11/2016,Adrienne Raney,16/04/1997,0
16/11/2016,Robert Zohn,22/04/1997,0
16/11/2016,Sammy Bliss,24/04/1997,0
16/11/2016,Donna Riess,1/05/1997,0
16/11/2016,William Jones,5/05/1997,0
16/11/2016,Brad Friedman,6/05/1997,0
16/11/2016,Josefina Armstrong,6/05/1997,0
16/11/2016,Thomas Vanderwal,6/05/1997,0
16/11/2016,Mary Curtis,8/05/1997,0
16/11/2016,Lawrence Olsen,15/05/1997,0
16/11/2016,Bruce Killeen,23/05/1997,0
16/11/2016,Ada Tejeda,24/05/1997,0
16/11/2016,James Koval,27/05/1997,0
16/11/2016,Polly Mujalli,28/05/1997,0
16/11/2016,Joseph Franklin,8/06/1997,0
16/11/2016,German Gallian,12/06/1997,0
16/11/2016,Fred Barnette,19/06/1997,0
16/11/2016,William Becker,20/06/1997,0
16/11/2016,Cory Simpson,1/07/1997,0
16/11/2016,Nathaniel Malpass,2/07/1997,0
16/11/2016,Morris Thompson,18/07/1997,0
16/11/2016,Frank Figueroa,23/07/1997,0
16/11/2016,Lucia Burkett,30/07/1997,0
16/11/2016,Barbara Grams,3/08/1997,0
16/11/2016,Ellen Roberts,5/08/1997,0
16/11/2016,Raymond Shannon,6/08/1997,0
16/11/2016,Fernanda Olivera,9/08/1997,0
16/11/2016,Mary Hill,19/08/1997,0
16/11/2016,Heather Baxter,21/08/1997,0
16/11/2016,Leona Meinke,22/08/1997,0
16/11/2016,Lucille Bell,7/09/1997,0
16/11/2016,Sharon Barton,8/09/1997,0
16/11/2016,Rebecca Morris,10/09/1997,0
16/11/2016,Kathleen Hellwig,13/09/1997,0
16/11/2016,Alice Seidel,18/09/1997,0
16/11/2016,Dominique Heuser,20/09/1997,0
16/11/2016,Jenny Mcnabb,25/09/1997,0
16/11/2016,Jessica Flynn,4/10/1997,0
16/11/2016,Daniel Harris,7/10/1997,0
16/11/2016,Lisa Sing,23/10/1997,0
16/11/2016,Donna Dengler,25/10/1997,0
16/11/2016,Nancy Simoneavd,11/12/1997,0
16/11/2016,Anne Bauer,14/12/1997,0
17/11/2016,Gary Mullis,27/11/1989,1
17/11/2016,James Borders,31/12/1990,1
17/11/2016,Michelle Bennett,23/02/1991,1
17/11/2016,Steven Estevez,13/01/1992,1
17/11/2016,Frances Bateman,6/05/1992,1
17/11/2016,Roberta Miller,25/06/1992,1
17/11/2016,Melvin Jones,8/07/1992,1
17/11/2016,Ross Peele,3/10/1992,1
17/11/2016,William Rasmussen,17/03/1993,1
17/11/2016,Michael Mcbride,26/04/1993,1
17/11/2016,Dale Kirkwood,22/05/1993,1
17/11/2016,Patricia Whitley,8/06/1993,1
17/11/2016,Gilbert Mackay,18/08/1993,1
17/11/2016,Judith Sanders,26/08/1993,1
17/11/2016,Ray Martin,29/08/1993,1
17/11/2016,Jackie Henson,21/10/1993,1
17/11/2016,Joaquin Gist,12/11/1993,1
17/11/2016,Thomas Perez,22/02/1994,1
17/11/2016,Bradley Smith,31/03/1994,1
17/11/2016,Laura Sotelo,6/04/1994,1
17/11/2016,Franklin Olson,29/04/1994,1
17/11/2016,Christina Trujillo,1/07/1994,1
17/11/2016,Carey Hamilton,10/07/1994,1
17/11/2016,Debbie Mcneil,12/07/1994,1
17/11/2016,Marcellus Hau,24/08/1994,1
17/11/2016,Emelda Clay,29/08/1994,1
17/11/2016,Ruby Stott,31/08/1994,1
17/11/2016,Roberta Shelley,1/09/1994,1
17/11/2016,Robert Featherston,8/10/1994,1
17/11/2016,Matthew Ford,5/11/1994,1
17/11/2016,Dong Brett,17/11/1994,1
17/11/2016,Debra Brown,19/11/1994,1
17/11/2016,Earl Manson,1/12/1994,1
17/11/2016,Manuela Hines,6/12/1994,1
17/11/2016,Daniel Reed,22/01/1995,1
17/11/2016,Frances Netherton,8/02/1995,1
17/11/2016,Anna Morris,15/02/1995,1
17/11/2016,Russell Strader,9/03/1995,1
17/11/2016,Luz Connelly,26/03/1995,1
17/11/2016,James Richardson,12/04/1995,1
17/11/2016,Nathaniel Irving,18/04/1995,1
17/11/2016,Lyle Hemenway,3/05/1995,1
17/11/2016,Zofia Treinen,6/05/1995,1
17/11/2016,Nicholas Acosta,5/06/1995,1
17/11/2016,Anita Ullrich,16/06/1995,1
17/11/2016,Lillie Sikes,27/06/1995,1
17/11/2016,Karla Breaux,10/07/1995,1
17/11/2016,Adrienne Ruck,13/07/1995,1
17/11/2016,Thomas Conlon,7/08/1995,1
17/11/2016,Monica Loureiro,24/08/1995,1
17/11/2016,Tom Jackson,29/08/1995,1
17/11/2016,Margarita Sanchez,30/08/1995,1
17/11/2016,Coleen Boender,5/09/1995,1
17/11/2016,Sarah Wilds,8/09/1995,1
17/11/2016,Kathleen Benzi,15/09/1995,1
17/11/2016,Cynthia Corbin,21/09/1995,1
17/11/2016,Johnnie Plackett,23/09/1995,1
17/11/2016,Mark Dessert,24/09/1995,1
17/11/2016,Jonathan Clark,26/09/1995,1
17/11/2016,Cynthia Vanwinkle,27/09/1995,1
17/11/2016,Thomas Collins,1/10/1995,1
17/11/2016,Wayne Roop,9/10/1995,1
17/11/2016,Virginia Quarry,13/10/1995,1
17/11/2016,Ricardo Hedman,7/11/1995,1
17/11/2016,Lynn Bernhart,13/11/1995,1
17/11/2016,Rafael Ellis,17/11/1995,1
17/11/2016,Jerry Carroll,19/11/1995,1
17/11/2016,Ollie Rogers,25/11/1995,1
17/11/2016,Kimberly Monroe,30/11/1995,1
17/11/2016,Gabriel Kusel,2/12/1995,1
17/11/2016,Daniel Laster,31/12/1995,1
17/11/2016,Ronald Snook,3/01/1996,1
17/11/2016,Errol Dietrick,11/01/1996,1
17/11/2016,Nicole Mcglone,13/01/1996,1
17/11/2016,Wes Carlson,13/01/1996,1
17/11/2016,Steven Woodlin,25/01/1996,1
17/11/2016,Frances Schiavone,26/01/1996,1
17/11/2016,Jeffery Rosenthal,30/01/1996,1
17/11/2016,Tristan Chen,1/02/1996,1
17/11/2016,Thomas Goleman,7/02/1996,1
17/11/2016,James Honor,9/02/1996,1
17/11/2016,Arlena Raven,11/02/1996,1
17/11/2016,Francis Bunting,24/02/1996,1
17/11/2016,Haley Fundora,2/03/1996,1
17/11/2016,Kimberly Barksdale,5/03/1996,1
17/11/2016,Linda Gomez,8/03/1996,1
17/11/2016,Erma Lopez,15/03/1996,1
17/11/2016,Angelo Kessler,5/04/1996,1
17/11/2016,Cheryl Robinson,5/04/1996,1
17/11/2016,Patricia Nelson,6/04/1996,1
17/11/2016,Debra Nunnery,8/04/1996,1
17/11/2016,James Smith,10/04/1996,1
17/11/2016,Pete Bobb,22/04/1996,1
17/11/2016,Henry Torres,2/05/1996,1
17/11/2016,James Lundborg,2/05/1996,1
17/11/2016,Betty Young,15/05/1996,1
17/11/2016,John Flora,15/05/1996,1
17/11/2016,Roger Ballance,16/05/1996,1
17/11/2016,Stephanie Malinowski,18/05/1996,1
17/11/2016,Michael Selfridge,22/05/1996,1
17/11/2016,Kimberly Fletcher,23/05/1996,1
17/11/2016,Sheila Fitzgerald,30/05/1996,1
17/11/2016,Jennifer Savage,31/05/1996,1
17/11/2016,Clayton Hudson,4/06/1996,1
17/11/2016,Kathleen Zerbe,6/06/1996,1
17/11/2016,Henry Brunson,21/06/1996,1
17/11/2016,Justin Achenbach,29/06/1996,1
17/11/2016,Cynthia Kennedy,9/07/1996,1
17/11/2016,Shayne West,20/07/1996,1
17/11/2016,Joelle Grimaud,3/08/1996,1
17/11/2016,Matthew Foster,4/08/1996,1
17/11/2016,Edith Alexander,18/08/1996,1
17/11/2016,Vivian Gibson,20/08/1996,1
17/11/2016,Stephen Moskovitz,27/08/1996,1
17/11/2016,Cynthia Allen,29/08/1996,1
17/11/2016,Ruth Vise,1/09/1996,1
17/11/2016,Maude Faulkner,2/09/1996,1
17/11/2016,Shawn Jimeson,2/09/1996,1
17/11/2016,Arthur Freund,7/09/1996,1
17/11/2016,Jeffrey Snow,9/09/1996,1
17/11/2016,Rogelio Garrett,16/09/1996,1
17/11/2016,Brittany Calvert,18/09/1996,1
17/11/2016,Joshua Braswell,29/09/1996,1
17/11/2016,Earl Gafford,30/09/1996,1
17/11/2016,Benjamin Kave,1/10/1996,1
17/11/2016,Sanford Huffman,2/10/1996,1
17/11/2016,Charles Ramos,7/10/1996,1
17/11/2016,Jason Shepard,9/10/1996,1
17/11/2016,John Gilstrap,14/10/1996,1
17/11/2016,Patrick Kerley,22/10/1996,1
17/11/2016,Goldie Allred,28/10/1996,1
17/11/2016,Irma Tseng,3/11/1996,1
17/11/2016,Willie Gould,8/11/1996,1
17/11/2016,Christine Victoria,26/11/1996,1
17/11/2016,Dan Saunders,6/12/1996,1
17/11/2016,Sylvia Mcafee,9/12/1996,1
17/11/2016,Christi Macpartland,11/12/1996,1
17/11/2016,Jay Mitchell,12/12/1996,1
17/11/2016,Keith Rains,15/12/1996,1
17/11/2016,Patrick Meehan,22/12/1996,1
17/11/2016,Ivan Sundby,23/12/1996,1
17/11/2016,James Sanchez,24/12/1996,1
17/11/2016,Olivia Aspinall,24/12/1996,1
17/11/2016,Daniel Cortez,28/12/1996,1
17/11/2016,Mario Heilmann,30/12/1996,1
17/11/2016,William Bench,4/01/1997,1
17/11/2016,Homer Castro,10/01/1997,1
17/11/2016,Clyde Bradley,15/01/1997,1
17/11/2016,Michael Pitts,16/01/1997,1
17/11/2016,Lillian Mcnair,19/01/1997,1
17/11/2016,Rusty Slaton,23/01/1997,1
17/11/2016,Thomas Cuccia,24/01/1997,1
17/11/2016,David Graves,3/02/1997,1
17/11/2016,Phillip Brown,8/02/1997,1
17/11/2016,Timothy Sharp,17/02/1997,1
17/11/2016,Nadine Benton,26/02/1997,1
17/11/2016,Shirley Walter,4/03/1997,1
17/11/2016,Leslie Casey,7/03/1997,1
17/11/2016,Bryant Ahearn,8/03/1997,1
17/11/2016,Carolyn Schimmel,19/03/1997,1
17/11/2016,Thomas Kim,19/03/1997,1
17/11/2016,Mark Powers,23/03/1997,1
17/11/2016,Shirley Saucedo,2/04/1997,1
17/11/2016,Thomas Mann,5/04/1997,1
17/11/2016,Beulah Lindsey,10/04/1997,1
17/11/2016,Jeanette Stupar,10/04/1997,1
17/11/2016,Linda Holstine,10/04/1997,1
17/11/2016,Roger Williams,10/04/1997,1
17/11/2016,Dwight Roland,12/04/1997,1
17/11/2016,Adrienne Raney,16/04/1997,1
17/11/2016,Robert Zohn,22/04/1997,1
17/11/2016,Sammy Bliss,24/04/1997,1
17/11/2016,Donna Riess,1/05/1997,1
17/11/2016,Phillis Mclain,5/05/1997,1
17/11/2016,Charles Crandall,12/05/1997,1
17/11/2016,Jean Vayner,15/05/1997,1
17/11/2016,Lisa Gustavson,22/05/1997,1
17/11/2016,Marisa Smiley,23/05/1997,1
17/11/2016,Ada Tejeda,24/05/1997,1
17/11/2016,Amy Soto,28/05/1997,1
17/11/2016,Polly Mujalli,28/05/1997,1
17/11/2016,Christopher Mather,2/06/1997,1
17/11/2016,Chester Garske,8/06/1997,1
17/11/2016,Joseph Franklin,8/06/1997,1
17/11/2016,Lisa Macpartland,8/06/1997,1
17/11/2016,Deborah Peralez,8/07/1997,1
17/11/2016,Shannon Ferrera,9/07/1997,1
17/11/2016,Russell Jordan,11/07/1997,1
17/11/2016,Charles Betts,18/07/1997,1
17/11/2016,Morris Thompson,18/07/1997,1
17/11/2016,Frances Saleado,20/07/1997,1
17/11/2016,Frank Figueroa,23/07/1997,1
17/11/2016,Olin Holladay,25/07/1997,1
17/11/2016,Ricky Ruiz,27/07/1997,1
17/11/2016,Raymond Shannon,6/08/1997,1
17/11/2016,Mary Hill,19/08/1997,1
17/11/2016,Leona Meinke,22/08/1997,1
17/11/2016,Isreal Jones,5/09/1997,1
17/11/2016,Melody Whitlock,5/09/1997,1
17/11/2016,Sharon Barton,8/09/1997,1
17/11/2016,Alice Seidel,18/09/1997,1
17/11/2016,Louis Timchula,7/10/1997,1
17/11/2016,Kathryn Dean,11/10/1997,1
17/11/2016,Lisa Sing,23/10/1997,1
17/11/2016,Ana Coleman,5/11/1997,1
17/11/2016,Nancy Simoneavd,11/12/1997,1
18/11/2016,Gary Mullis,27/11/1989,0
18/11/2016,John Sanos,2/06/1991,0
18/11/2016,Spencer Spencer,13/10/1991,0
18/11/2016,Steven Estevez,13/01/1992,0
18/11/2016,Stacy Judd,2/06/1992,0
18/11/2016,Roberta Miller,25/06/1992,0
18/11/2016,Pablo Weidler,27/09/1992,0
18/11/2016,Jose Goldman,15/10/1992,0
18/11/2016,Darrell Wilson,19/01/1993,0
18/11/2016,Dale Kirkwood,22/05/1993,0
18/11/2016,Patricia Whitley,8/06/1993,0
18/11/2016,John Velis,17/06/1993,0
18/11/2016,Nellie Jaynes,2/08/1993,0
18/11/2016,Allison Larsen,16/10/1993,0
18/11/2016,Marion Marceau,20/11/1993,0
18/11/2016,Debora Dukes,23/11/1993,0
18/11/2016,Vanessa Aguilar,10/12/1993,0
18/11/2016,Antonio Woosley,26/03/1994,0
18/11/2016,Mary Laura,9/04/1994,0
18/11/2016,Maria Troutman,25/04/1994,0
18/11/2016,Franklin Olson,29/04/1994,0
18/11/2016,Christina Trujillo,1/07/1994,0
18/11/2016,Carey Hamilton,10/07/1994,0
18/11/2016,Debbie Mcneil,12/07/1994,0
18/11/2016,David Gismondi,21/07/1994,0
18/11/2016,Tabitha Bower,21/08/1994,0
18/11/2016,Joann Dimick,9/10/1994,0
18/11/2016,James Heminger,25/10/1994,0
18/11/2016,Matthew Ford,5/11/1994,0
18/11/2016,Roberto Fitzgerald,23/11/1994,0
18/11/2016,Kirby Roberts,26/11/1994,0
18/11/2016,Earl Manson,1/12/1994,0
18/11/2016,John Shipman,9/12/1994,0
18/11/2016,Wai Houlahan,11/12/1994,0
18/11/2016,Aaron Nelson,12/12/1994,0
18/11/2016,Maurice Dyer,6/01/1995,0
18/11/2016,Carl Dowling,9/01/1995,0
18/11/2016,Brenda Mathis,15/01/1995,0
18/11/2016,Adrian Whapham,11/03/1995,0
18/11/2016,Phyllis Romero,24/03/1995,0
18/11/2016,Luz Connelly,26/03/1995,0
18/11/2016,Mary Dicicco,31/03/1995,0
18/11/2016,Stanley Barnett,22/04/1995,0
18/11/2016,Elisha Bernstein,23/04/1995,0
18/11/2016,Tina Taylor,3/05/1995,0
18/11/2016,Fredrick Acevedo,7/05/1995,0
18/11/2016,Alice Kite,14/05/1995,0
18/11/2016,Jonathan Kats,31/05/1995,0
18/11/2016,Donna Krick,5/06/1995,0
18/11/2016,Brenda Miller,3/07/1995,0
18/11/2016,Karla Breaux,10/07/1995,0
18/11/2016,Willie Gould,10/07/1995,0
18/11/2016,Adrienne Ruck,13/07/1995,0
18/11/2016,Patrick Kerley,13/07/1995,0
18/11/2016,Robert Haine,14/07/1995,0
18/11/2016,Ronald Stovall,18/07/1995,0
18/11/2016,Douglas Medina,19/07/1995,0
18/11/2016,Tara Gonzalez,23/07/1995,0
18/11/2016,Thomas Cole,11/08/1995,0
18/11/2016,Tom Jackson,29/08/1995,0
18/11/2016,Coleen Boender,5/09/1995,0
18/11/2016,Marcia Coleman,8/09/1995,0
18/11/2016,Sarah Wilds,8/09/1995,0
18/11/2016,Wendy Faison,10/09/1995,0
18/11/2016,James Foltz,13/09/1995,0
18/11/2016,Kenneth Caldeira,15/09/1995,0
18/11/2016,Thomas Collins,1/10/1995,0
18/11/2016,Thaddeus Diaz,9/10/1995,0
18/11/2016,James Burns,27/10/1995,0
18/11/2016,Lynn Bernhart,13/11/1995,0
